node_id,osm_node_id,osm_highway,lat,lng
9673,2024822126,crossing,-73.8876339,40.8748876
9674,42733112,crossing,-73.8876,40.874961
9675,2024822155,crossing,-73.8875636,40.8750365
9676,42733116,crossing,-73.8872886,40.8756521
9677,42733121,crossing,-73.886575,40.877241
9678,42733130,crossing,-73.831925,40.8590513
9679,42733131,crossing,-73.8324228,40.8606834
9680,42733156,crossing,-73.8302103,40.8501929
9681,42733158,crossing,-73.828839,40.850241
9682,42733163,crossing,-73.827659,40.850274
9683,42733176,crossing,-73.891001,40.843837
9684,42733174,crossing,-73.892036,40.844342
9685,5271895904,crossing,-73.8855751,40.8410184
9687,42733190,crossing,-73.887857,40.84212
9688,42733188,crossing,-73.890036,40.843195
9689,42733204,crossing,-73.85781,40.80562
9690,42733206,crossing,-73.856422,40.805476
9691,42733226,crossing,-73.9182869,40.8767379
9693,42733310,crossing,-73.9196089,40.878531
9694,42733326,crossing,-73.8174638,40.8448047
9695,42732140,crossing,-73.8173871,40.8461148
9696,9561918222,crossing,-73.817251,40.848441
9700,42733367,crossing,-73.8913454,40.8249641
9701,42733418,crossing,-73.8345451,40.8775435
9702,1347292164,crossing,-73.8361374,40.8768132
9704,42733442,crossing,-73.904081,40.859988
9705,42733446,crossing,-73.904934,40.860289
9706,42733450,crossing,-73.905708,40.860567
9707,42733491,crossing,-73.848491,40.838026
9708,42733494,crossing,-73.847437,40.838979
9709,42733497,crossing,-73.846479,40.839809
9710,42733501,crossing,-73.845435,40.840698
9711,42733505,crossing,-73.844834,40.841211
9715,42733578,crossing,-73.9078759,40.8138428
9716,42733581,crossing,-73.9069645,40.8136563
9717,42733584,crossing,-73.9060436,40.8134678
9718,42733588,crossing,-73.9051267,40.8132802
9720,42733614,crossing,-73.8939984,40.8322325
9721,42733618,crossing,-73.894191,40.833291
9722,42733621,crossing,-73.894442,40.834609
9724,42733706,crossing,-73.9253906,40.825118
9725,42733701,crossing,-73.9269107,40.8223978
9726,42733697,crossing,-73.9271827,40.8218122
9727,42733881,crossing,-73.845566,40.871643
9728,42733883,crossing,-73.844711,40.871915
9729,42733890,crossing,-73.890987,40.871764
9730,42733892,crossing,-73.891102,40.871174
9731,2024833540,crossing,-73.8905297,40.8705999
9732,42733924,crossing,-73.904753,40.845881
9733,42733925,crossing,-73.903873,40.845834
9734,3655965739,crossing,-73.9035414,40.8458131
9735,42733933,crossing,-73.8210672,40.8383147
9736,42733934,crossing,-73.820763,40.839082
9739,2795084763,crossing,-73.922721,40.8131521
9741,42733975,crossing,-73.806597,40.886397
9742,1344007678,crossing,-73.806396,40.8868015
9743,471387544,crossing,-73.7911495,40.8469672
9744,42733989,crossing,-73.7892499,40.8473462
9745,42733994,crossing,-73.7867127,40.8478797
9747,42734004,crossing,-73.897327,40.871446
9749,42734102,crossing,-73.884965,40.869538
9750,42734104,crossing,-73.883258,40.870593
9751,42734108,crossing,-73.88222,40.871227
9753,42734119,crossing,-73.8775019,40.8741548
9754,42731102,crossing,-73.87699,40.874821
9756,42734122,crossing,-73.875895,40.876302
9757,42734124,crossing,-73.875268,40.87714
9759,42728921,crossing,-73.9306114,40.8153306
9761,42734146,crossing,-73.929755,40.8176885
9763,42734212,crossing,-73.8094361,40.8221257
9764,42734214,crossing,-73.809554,40.822632
9765,42734220,crossing,-73.809899,40.824042
9766,42734229,crossing,-73.8841523,40.8749868
9767,42734231,crossing,-73.8834563,40.8748024
9768,42734241,crossing,-73.868355,40.84708
9770,42734248,crossing,-73.867855,40.848889
9772,42734262,crossing,-73.930711,40.830574
9774,42734271,crossing,-73.929742,40.832284
9779,42734330,crossing,-73.906121,40.880271
9780,42734332,crossing,-73.9052944,40.8798673
9781,42734351,crossing,-73.845558,40.837719
9782,42734353,crossing,-73.84649,40.838348
9783,42734360,crossing,-73.848113,40.839438
9784,42734363,crossing,-73.848791,40.839893
9785,3636285267,crossing,-73.8575079,40.8568971
9786,42734386,crossing,-73.8579674,40.8564934
9787,42734382,crossing,-73.8586836,40.8559152
9788,42734378,crossing,-73.8594104,40.8553289
9789,3636485110,crossing,-73.8600876,40.8546182
9790,3636285271,crossing,-73.8593518,40.8552082
9791,3636285270,crossing,-73.8586274,40.8558021
9792,3636285269,crossing,-73.8579164,40.8563899
9793,3636285268,crossing,-73.8573015,40.8568991
9794,42734422,crossing,-73.864894,40.885897
9795,42734426,crossing,-73.8619847,40.8849627
9796,42734430,crossing,-73.859161,40.884072
9799,42734434,crossing,-73.851106,40.881509
9805,2887262776,crossing,-73.85265,40.8786671
9806,42734515,crossing,-73.851865,40.879059
9807,42734524,crossing,-73.851198,40.879391
9808,42734528,crossing,-73.850442,40.879767
9810,42734532,crossing,-73.848399,40.880772
9811,42734543,crossing,-73.8818627,40.8152083
9817,42734594,crossing,-73.8664119,40.8631965
9820,42734607,crossing,-73.863594,40.863144
9823,42734616,crossing,-73.860629,40.8630888
9825,42734623,crossing,-73.8587548,40.8630539
9827,42734630,crossing,-73.857804,40.8630362
9828,42734633,crossing,-73.85687,40.8630188
9832,42734649,crossing,-73.8529611,40.8629459
9834,42734658,crossing,-73.8510819,40.8629109
9835,2856356974,crossing,-73.8507661,40.862905
9836,42734671,crossing,-73.8501509,40.8628936
9837,42734798,crossing,-73.899303,40.885611
9838,42734796,crossing,-73.8997016,40.8848127
9839,42730381,crossing,-73.795047,40.805822
9840,42734816,crossing,-73.79425,40.8069194
9841,42734825,crossing,-73.868152,40.836096
9842,42734827,crossing,-73.867006,40.836118
9843,42734838,crossing,-73.9082785,40.8468192
9844,2408348772,crossing,-73.9082582,40.8470261
9845,42734849,crossing,-73.908657,40.84272
9846,2408354099,crossing,-73.9086302,40.8430183
9847,42734868,crossing,-73.886246,40.839146
9850,42734941,crossing,-73.896007,40.855596
9851,2356690371,crossing,-73.8965999,40.8558469
9852,42734969,crossing,-73.919306,40.84531
9854,42735021,crossing,-73.90991,40.815936
9856,42735031,crossing,-73.908186,40.820113
9857,42735037,crossing,-73.90775,40.821168
9860,42735053,crossing,-73.906241,40.824821
9862,42735080,crossing,-73.9101334,40.8159424
9864,42735092,crossing,-73.8526953,40.806181
9865,65436318,crossing,-73.8293348,40.8817451
9866,42735103,crossing,-73.8278209,40.8822611
9867,486897611,crossing,-73.8274225,40.8823879
9870,42735177,crossing,-73.8365993,40.8794202
9871,42735182,crossing,-73.8357326,40.8797012
9872,42735189,crossing,-73.8348808,40.8799792
9873,42735190,crossing,-73.8340103,40.880277
9874,42735192,crossing,-73.833143,40.8805576
9875,42735194,crossing,-73.832316,40.880835
9876,42735212,crossing,-73.846005,40.87638
9877,42735219,crossing,-73.845111,40.876662
9878,42735223,crossing,-73.844282,40.876932
9879,42735225,crossing,-73.843451,40.877208
9880,42735228,crossing,-73.842612,40.87747
9881,42735230,crossing,-73.841786,40.8777329
9882,42735242,crossing,-73.840039,40.878155
9883,42735244,crossing,-73.839223,40.878412
9886,42735260,crossing,-73.8169373,40.887272
9887,42735261,crossing,-73.817873,40.888153
9888,42735275,crossing,-73.889168,40.8186217
9889,42735276,crossing,-73.8885282,40.8187148
9890,42735280,crossing,-73.8876224,40.8188467
9891,42735284,crossing,-73.8866975,40.8189813
9892,42735285,crossing,-73.8857711,40.819126
9893,42735289,crossing,-73.8848643,40.8192753
9894,42734551,crossing,-73.8839036,40.8194225
9895,474748669,crossing,-73.8835632,40.8194732
9896,42735307,crossing,-73.8604876,40.8354787
9897,42735309,crossing,-73.8603217,40.8363736
9898,42735327,crossing,-73.807005,40.822397
9899,42735324,crossing,-73.807249,40.822364
9900,42735322,crossing,-73.807424,40.822365
9901,42735334,crossing,-73.854262,40.832237
9902,42727953,crossing,-73.8555856,40.8320234
9903,42735359,crossing,-73.857323,40.831822
9919,42735440,crossing,-73.8310349,40.8593449
9920,42735442,crossing,-73.8318276,40.8607569
9921,42735452,crossing,-73.844684,40.842813
9922,42735458,crossing,-73.843276,40.843542
9923,42735471,crossing,-73.909028,40.878979
9927,42720149,crossing,-73.903309,40.884301
9929,42735494,crossing,-73.900506,40.886725
9930,42735507,crossing,-73.88582,40.804673
9931,42735508,crossing,-73.886315,40.806553
9932,42735514,crossing,-73.886809,40.808437
9933,42735519,crossing,-73.887233,40.810053
9934,42735522,crossing,-73.887728,40.811936
9935,42735536,crossing,-73.8983179,40.9032873
9936,42735539,crossing,-73.8976967,40.9031808
9938,8842235697,crossing,-73.9270296,40.8113746
9939,42735731,crossing,-73.899962,40.862351
9940,42735740,crossing,-73.899198,40.863329
9942,42735806,crossing,-73.896925,40.866251
9944,42735812,crossing,-73.894963,40.868749
9945,3638966153,crossing,-73.8936855,40.8708767
9946,42736225,crossing,-73.8938674,40.8709817
9947,42749506,crossing,-73.897495,40.86367
9948,42735904,crossing,-73.877564,40.821682
9949,42723849,crossing,-73.8779886,40.8235003
9950,42723857,crossing,-73.8780711,40.8238131
9952,42735916,crossing,-73.879176,40.8285867
9953,42735919,crossing,-73.879769,40.831139
9954,42735922,crossing,-73.8803522,40.8330447
9955,2408354083,crossing,-73.9104336,40.8431036
9956,42735931,crossing,-73.910367,40.843824
9961,5335109924,crossing,-73.9292679,40.8300395
9962,595786252,crossing,-73.9287492,40.8301135
9963,4207768146,crossing,-73.880236,40.8943225
9964,777171551,crossing,-73.878191,40.8880666
9965,2912071073,crossing,-73.9220009,40.8365445
9966,42736405,crossing,-73.92228,40.8366055
9967,42736453,crossing,-73.808531,40.821717
9968,42736456,crossing,-73.808199,40.821045
9969,42736469,crossing,-73.808008,40.820707
9970,42736467,crossing,-73.807191,40.8189276
9971,42736504,crossing,-73.828357,40.8801265
9972,42736508,crossing,-73.8269062,40.8806224
9974,42736536,crossing,-73.849531,40.873346
9976,42736546,crossing,-73.847792,40.873881
9977,42736549,crossing,-73.846923,40.874154
9978,42736553,crossing,-73.846052,40.874424
9980,42736592,crossing,-73.840071,40.876346
9981,42736594,crossing,-73.839248,40.876619
9983,42736666,crossing,-73.8334887,40.8546896
9984,3400630391,crossing,-73.8327015,40.854652
9985,42736677,crossing,-73.892632,40.870043
9986,2024846047,crossing,-73.8918798,40.8695998
9987,42736701,crossing,-73.887593,40.865908
9988,42736703,crossing,-73.886833,40.86539
9989,42736713,crossing,-73.88974,40.867235
9990,42736717,crossing,-73.888359,40.866327
9991,42736738,crossing,-73.900883,40.894257
9992,1570230685,crossing,-73.8997315,40.8967173
9993,42757990,crossing,-73.8993585,40.8970253
9994,42736749,crossing,-73.9073013,40.9125044
9995,42736792,crossing,-73.9051017,40.9119493
9997,42736820,crossing,-73.9028479,40.9125016
9998,42736911,crossing,-73.8929829,40.8824135
9999,42736904,crossing,-73.8947934,40.8828151
10000,42736924,crossing,-73.807856,40.813778
10001,42736928,crossing,-73.806861,40.81258
10002,42736940,crossing,-73.8833159,40.8097455
10003,42736942,crossing,-73.8811873,40.8100688
10004,42736953,crossing,-73.852548,40.877092
10005,42736955,crossing,-73.852112,40.877298
10006,42719583,crossing,-73.901244,40.87811
10007,42736979,crossing,-73.900253,40.877542
10008,42737004,crossing,-73.822379,40.813413
10009,42737006,crossing,-73.82297,40.814405
10010,42737009,crossing,-73.824081,40.816351
10011,596478986,crossing,-73.8350288,40.8302155
10012,596479004,crossing,-73.8382543,40.8336884
10014,1347130660,crossing,-73.8279537,40.8710122
10017,559846489,crossing,-73.836983,40.8401068
10018,42737104,crossing,-73.871665,40.837932
10021,42737115,crossing,-73.867316,40.838032
10022,443471319,crossing,-73.8087544,40.8874075
10023,42737140,crossing,-73.808945,40.886998
10024,42737146,crossing,-73.915644,40.8884992
10025,42737149,crossing,-73.9153461,40.8899453
10026,42737164,crossing,-73.827263,40.812934
10027,42737161,crossing,-73.826658,40.811955
10028,42737197,crossing,-73.827676,40.839884
10030,42737208,crossing,-73.830202,40.84287
10031,42737217,crossing,-73.862164,40.8259505
10033,1275919339,crossing,-73.8594795,40.8146402
10034,42737237,crossing,-73.8593249,40.8148866
10035,42722742,crossing,-73.86397,40.834606
10036,42737254,crossing,-73.864115,40.835437
10037,42737259,crossing,-73.864516,40.83777
10038,42737262,crossing,-73.864888,40.839771
10040,42719927,crossing,-73.861114,40.821632
10041,42737272,crossing,-73.861624,40.823826
10042,42737281,crossing,-73.8577036,40.8090137
10043,42732162,crossing,-73.8572256,40.8090796
10044,2860409735,crossing,-73.8567155,40.80915
10045,42737289,crossing,-73.8562716,40.8092113
10047,42737296,crossing,-73.8547614,40.8094196
10048,42737299,crossing,-73.8542275,40.8094933
10049,42737301,crossing,-73.8532282,40.8096312
10050,42737304,crossing,-73.8521914,40.8097743
10051,42737308,crossing,-73.8511636,40.8099161
10052,42737311,crossing,-73.8501551,40.8100562
10053,42719877,crossing,-73.8724809,40.8201443
10054,2887939857,crossing,-73.8725543,40.8204966
10055,42721930,crossing,-73.8735116,40.8249461
10057,42737334,crossing,-73.8736146,40.8244183
10058,42737372,crossing,-73.9017523,40.8920259
10059,42737373,crossing,-73.9028254,40.8921781
10060,42737379,crossing,-73.9040538,40.8914078
10061,274330638,crossing,-73.9041944,40.8913717
10062,42737394,crossing,-73.9024286,40.8948957
10063,1570448213,crossing,-73.9032667,40.8959103
10064,42737481,crossing,-73.8231804,40.8400225
10065,689567131,crossing,-73.8227632,40.8398599
10066,42737498,crossing,-73.829147,40.884634
10067,42737500,crossing,-73.8285521,40.8848202
10068,42737504,crossing,-73.810468,40.821697
10069,42737506,crossing,-73.810785,40.822294
10070,42737514,crossing,-73.807488,40.8157131
10071,42737515,crossing,-73.8081008,40.8168945
10072,471773324,crossing,-73.810547,40.8216362
10073,42737523,crossing,-73.8102637,40.8211101
10074,42737526,crossing,-73.809821,40.820282
10077,2327435589,crossing,-73.9174741,40.8463328
10078,42737549,crossing,-73.918178,40.84624
10080,42737578,crossing,-73.928684,40.835895
10081,42737576,crossing,-73.92938,40.83467
10082,42737572,crossing,-73.930214,40.833187
10083,42737570,crossing,-73.930934,40.831914
10084,42737568,crossing,-73.931505,40.830838
10085,42737584,crossing,-73.912745,40.8039522
10086,42737587,crossing,-73.9118468,40.8035651
10087,42737596,crossing,-73.909094,40.8022
10088,42737695,crossing,-73.9280105,40.8104864
10089,42737608,crossing,-73.9289072,40.8111472
10090,42737723,crossing,-73.9134857,40.8042542
10091,42737719,crossing,-73.914997,40.804872
10094,42737707,crossing,-73.920539,40.807235
10096,42732863,crossing,-73.9256311,40.8093771
10097,42737735,crossing,-73.924625,40.8089514
10098,42735350,crossing,-73.841838,40.83391
10099,42737748,crossing,-73.842005,40.8346269
10100,42737751,crossing,-73.8421848,40.835386
10101,42737755,crossing,-73.842352,40.836104
10102,42737761,crossing,-73.842677,40.837511
10103,42737763,crossing,-73.842837,40.838218
10106,42737926,crossing,-73.8792733,40.8679729
10107,6414060803,crossing,-73.8797757,40.8681094
10109,4207776330,crossing,-73.8824218,40.8758195
10111,1543888789,crossing,-73.8870224,40.8854287
10112,42737903,crossing,-73.8871617,40.8901462
10113,5342370327,crossing,-73.895226,40.8596189
10114,42737952,crossing,-73.894849,40.860166
10115,42719566,crossing,-73.905892,40.870542
10116,42737965,crossing,-73.9068512,40.8708
10117,42737974,crossing,-73.887533,40.854418
10119,5272311867,crossing,-73.8868384,40.8539492
10120,42737982,crossing,-73.893122,40.857604
10121,42730029,crossing,-73.891679,40.857001
10122,42737992,crossing,-73.911116,40.894905
10123,42738041,crossing,-73.9113892,40.8956319
10124,5864004409,crossing,-73.7927998,40.805953
10125,42730391,crossing,-73.7935972,40.804762
10126,42738082,crossing,-73.897434,40.894728
10127,42738086,crossing,-73.8986601,40.8974559
10128,42738090,crossing,-73.898429,40.8984879
10129,42738095,crossing,-73.898186,40.8997173
10130,42738111,crossing,-73.897883,40.901148
10131,42738113,crossing,-73.897558,40.902513
10132,42735542,crossing,-73.8973969,40.9031305
10133,42738118,crossing,-73.8974223,40.9042943
10134,42738123,crossing,-73.89746,40.9053399
10135,42738125,crossing,-73.897504,40.906314
10136,42738127,crossing,-73.897557,40.907472
10137,42738132,crossing,-73.8984485,40.8907198
10138,42738134,crossing,-73.8984114,40.8909202
10139,42738141,crossing,-73.8978589,40.8923953
10140,42738145,crossing,-73.8976993,40.8925827
10141,443258712,crossing,-73.9083186,40.9146205
10142,42738190,crossing,-73.9076133,40.9120198
10143,42738202,crossing,-73.9075307,40.912283
10144,443258835,crossing,-73.9088199,40.9147517
10145,42738334,crossing,-73.9103432,40.9137804
10146,42738360,crossing,-73.9095141,40.9134482
10147,42738385,crossing,-73.816326,40.820195
10148,42738383,crossing,-73.817647,40.819744
10149,42738396,crossing,-73.873728,40.829753
10150,7783577558,crossing,-73.8674478,40.8595685
10151,42738425,crossing,-73.8673516,40.8595594
10152,2889232201,crossing,-73.8666363,40.8595799
10153,42738431,crossing,-73.866528,40.859583
10154,42738434,crossing,-73.865585,40.859594
10155,42738437,crossing,-73.864631,40.859609
10156,42738440,crossing,-73.863705,40.859626
10157,42738445,crossing,-73.862765,40.859638
10160,42738455,crossing,-73.858822,40.85969
10162,42738459,crossing,-73.855967,40.859733
10163,42738465,crossing,-73.8549521,40.8597474
10164,2856503768,crossing,-73.8548958,40.8597474
10166,42738470,crossing,-73.854014,40.85976
10167,42738472,crossing,-73.853072,40.859771
10168,42738475,crossing,-73.852132,40.859785
10169,42738478,crossing,-73.851192,40.859798
10170,42738547,crossing,-73.7871528,40.8406777
10171,42738549,crossing,-73.7842292,40.8412326
10172,471391270,crossing,-73.783066,40.8414416
10175,42738769,crossing,-73.81047,40.815284
10176,42738771,crossing,-73.811143,40.816636
10177,42738774,crossing,-73.811906,40.818144
10178,42738779,crossing,-73.812558,40.819434
10179,2887448945,crossing,-73.8490452,40.8057942
10180,42738801,crossing,-73.8516341,40.8072601
10181,3113901603,crossing,-73.8232383,40.8402821
10182,42738948,crossing,-73.823285,40.840728
10185,472981269,crossing,-73.8317336,40.877942
10188,42739015,crossing,-73.863249,40.880242
10189,42739018,crossing,-73.86148,40.879818
10190,42730865,crossing,-73.8586,40.878954
10191,42739019,crossing,-73.856078,40.878211
10192,42739022,crossing,-73.853738,40.877462
10193,42739035,crossing,-73.8347235,40.884215
10194,42739037,crossing,-73.8343466,40.8846472
10195,42739048,crossing,-73.8336924,40.885411
10196,42739062,crossing,-73.8331271,40.8893051
10197,822341795,crossing,-73.8327197,40.8924443
10198,42739070,crossing,-73.849392,40.842919
10199,42739069,crossing,-73.848353,40.842097
10200,42729080,crossing,-73.8016307,40.8653069
10201,460512094,crossing,-73.810066,40.8691628
10204,42736365,crossing,-73.917683,40.840225
10207,2408359283,crossing,-73.9155228,40.8393996
10208,42739259,crossing,-73.848435,40.840216
10209,42739261,crossing,-73.849063,40.840698
10210,42739266,crossing,-73.849613,40.841107
10211,42739273,crossing,-73.850271,40.841594
10212,42739280,crossing,-73.850835,40.842019
10214,473240802,crossing,-73.8308231,40.8621805
10215,65509374,crossing,-73.829995,40.8620111
10216,65508065,crossing,-73.8284842,40.8610039
10217,42739543,crossing,-73.805663,40.810388
10218,42739547,crossing,-73.805193,40.810596
10219,42739550,crossing,-73.80465,40.810855
10220,42739560,crossing,-73.830591,40.836658
10221,42739563,crossing,-73.829759,40.836981
10222,42739567,crossing,-73.828405,40.837508
10224,1544574107,crossing,-73.9005125,40.8804288
10225,42739603,crossing,-73.9214582,40.8059844
10227,42739612,crossing,-73.9228895,40.8040136
10229,42725481,crossing,-73.921895,40.805368
10230,42733786,crossing,-73.914021,40.84225
10231,2408355566,crossing,-73.9126354,40.8416796
10232,5162100221,crossing,-73.8433111,40.840105
10233,42739642,crossing,-73.8431626,40.8397079
10234,42739672,crossing,-73.8670908,40.8732112
10235,42739667,crossing,-73.868208,40.873235
10236,42739664,crossing,-73.869296,40.873261
10239,471223464,crossing,-73.911996,40.8250503
10240,7564274709,crossing,-73.8986411,40.8210378
10241,42739808,crossing,-73.8247504,40.812188
10242,42739811,crossing,-73.824946,40.812532
10243,42739813,crossing,-73.825538,40.813543
10244,42732160,crossing,-73.857043,40.808245
10245,42739826,crossing,-73.856699,40.808409
10246,42739857,crossing,-73.868892,40.84441
10247,42739854,crossing,-73.867297,40.842919
10248,9625679823,crossing,-73.8631175,40.8407541
10249,5299144310,crossing,-73.8630751,40.8407124
10250,42739892,crossing,-73.8627652,40.8403867
10251,42739879,crossing,-73.8616863,40.8393812
10252,42739864,crossing,-73.86069,40.83851
10253,42739998,crossing,-73.868927,40.846882
10254,42739948,crossing,-73.8680469,40.8448073
10255,42740019,crossing,-73.8559199,40.8358611
10256,42740015,crossing,-73.8556485,40.8356547
10257,9512837506,crossing,-73.8557627,40.8359234
10259,42719783,crossing,-73.816465,40.833399
10260,42740064,crossing,-73.816657,40.834347
10261,42740070,crossing,-73.817204,40.83574
10262,42740159,crossing,-73.811559,40.822159
10263,42740162,crossing,-73.811048,40.821366
10265,42737536,crossing,-73.915081,40.845889
10266,42740190,crossing,-73.921381,40.837775
10267,42740192,crossing,-73.921029,40.837999
10268,42740197,crossing,-73.919974,40.838714
10270,42736315,crossing,-73.9084051,40.8526364
10271,42733824,crossing,-73.907596,40.852217
10272,42735774,crossing,-73.906821,40.851808
10273,42740228,crossing,-73.90605,40.851401
10275,42740331,crossing,-73.878062,40.841277
10277,42740346,crossing,-73.875417,40.840218
10278,42740344,crossing,-73.876908,40.840755
10281,42740400,crossing,-73.898259,40.885306
10282,42732312,crossing,-73.9002635,40.88589
10283,42740411,crossing,-73.9280362,40.8412616
10285,42740474,crossing,-73.885345,40.838793
10288,42733927,crossing,-73.902726,40.845849
10290,42740516,crossing,-73.9114808,40.8473237
10292,2408348768,crossing,-73.9096814,40.8465781
10295,42740606,crossing,-73.9012971,40.912122
10296,42740611,crossing,-73.9016891,40.9122186
10297,42740633,crossing,-73.847999,40.868698
10298,9120082693,crossing,-73.8479965,40.8690254
10299,42740635,crossing,-73.847994,40.869354
10300,42739448,crossing,-73.847926,40.871342
10301,42740639,crossing,-73.848337,40.858702
10302,42738488,crossing,-73.848297,40.859811
10303,42740642,crossing,-73.848259,40.8609914
10304,42734678,crossing,-73.848201,40.8628572
10305,42740648,crossing,-73.848124,40.8653
10306,42740650,crossing,-73.848095,40.866514
10317,42740786,crossing,-73.808319,40.813565
10318,42740788,crossing,-73.8085337,40.8138065
10319,42740791,crossing,-73.808818,40.814281
10320,42740794,crossing,-73.8089583,40.8145257
10321,42740817,crossing,-73.809176,40.814605
10322,42740827,crossing,-73.809341,40.814933
10323,42740831,crossing,-73.809517,40.815434
10324,42740835,crossing,-73.8102036,40.8166866
10325,42740838,crossing,-73.810976,40.818287
10326,42740841,crossing,-73.811358,40.81906
10328,42740866,crossing,-73.90844,40.857604
10329,42740870,crossing,-73.9079,40.858195
10330,42740873,crossing,-73.907359,40.85879
10332,42740878,crossing,-73.906252,40.859963
10333,42740886,crossing,-73.904963,40.861412
10334,42740891,crossing,-73.903126,40.864103
10335,42740893,crossing,-73.9025307,40.8648738
10336,42730985,crossing,-73.9012034,40.8666214
10338,42740902,crossing,-73.841049,40.841176
10339,42740903,crossing,-73.8414437,40.841704
10340,42740910,crossing,-73.89965,40.877929
10341,42740950,crossing,-73.9003886,40.8782409
10342,42740957,crossing,-73.892169,40.84105
10352,42741122,crossing,-73.878064,40.872451
10355,100455216,crossing,-73.8763495,40.8706152
10356,42736125,crossing,-73.888557,40.875197
10357,2024822161,crossing,-73.8879703,40.8750508
10358,2024822091,crossing,-73.8868163,40.8747706
10359,42741167,crossing,-73.7890298,40.8519971
10360,42741170,crossing,-73.7873085,40.8524184
10361,42741177,crossing,-73.7871263,40.8524634
10363,2408974705,crossing,-73.9288291,40.814733
10364,5859986424,crossing,-73.8647088,40.8502908
10365,42741476,crossing,-73.865221,40.850178
10366,42741595,crossing,-73.8925038,40.8826658
10367,42741596,crossing,-73.8908106,40.8848889
10370,42734305,crossing,-73.924136,40.842466
10371,42741647,crossing,-73.9247909,40.8427575
10372,42741663,crossing,-73.884692,40.881968
10373,42741665,crossing,-73.883194,40.883268
10374,42741693,crossing,-73.862847,40.812673
10375,42741696,crossing,-73.861915,40.812799
10376,42741698,crossing,-73.86099,40.812922
10377,42741700,crossing,-73.860063,40.813048
10378,42737234,crossing,-73.859137,40.813171
10379,42741704,crossing,-73.858213,40.813296
10381,42741712,crossing,-73.857278,40.813423
10383,42780917,crossing,-73.8555847,40.8136423
10392,6838220868,crossing,-73.8786466,40.8953541
10393,1348430728,crossing,-73.8343716,40.883911
10394,2816856909,crossing,-73.8358962,40.8846798
10395,2816856917,crossing,-73.8376338,40.8853861
10396,42741923,crossing,-73.863046,40.872857
10397,42730911,crossing,-73.861345,40.872525
10398,42741927,crossing,-73.8577441,40.8335802
10399,42741930,crossing,-73.857906,40.834315
10400,42741933,crossing,-73.858067,40.8350274
10401,42741939,crossing,-73.85362,40.816088
10402,42741941,crossing,-73.853787,40.816815
10403,42741944,crossing,-73.853949,40.817467
10406,42742070,crossing,-73.8564318,40.80983
10407,4313742146,crossing,-73.8564562,40.8099295
10408,5334872932,crossing,-73.8592475,40.8218228
10409,42719936,crossing,-73.8592727,40.8219327
10410,42742095,crossing,-73.859784,40.824074
10411,42742098,crossing,-73.860116,40.825544
10412,42742103,crossing,-73.85571,40.806118
10413,42742104,crossing,-73.855716,40.806561
10414,42742110,crossing,-73.8557494,40.806799
10415,6818663514,crossing,-73.8564823,40.8074718
10416,6818663511,crossing,-73.8567607,40.8078731
10417,2860409316,crossing,-73.8571215,40.8078995
10418,42742136,crossing,-73.849433,40.844915
10419,42742139,crossing,-73.850577,40.846383
10420,42742143,crossing,-73.852026,40.848239
10422,42742160,crossing,-73.854573,40.851509
10423,42741523,crossing,-73.856086,40.853443
10424,42742166,crossing,-73.8570427,40.8546686
10425,42742186,crossing,-73.8262528,40.8597132
10426,487068414,crossing,-73.826851,40.8595233
10427,42742217,crossing,-73.8447572,40.8320121
10428,42742209,crossing,-73.8478126,40.831629
10431,42742024,crossing,-73.856988,40.8303626
10432,42742223,crossing,-73.8539331,40.8307958
10433,42742228,crossing,-73.8534274,40.830859
10434,42742239,crossing,-73.8511519,40.8610455
10436,42742260,crossing,-73.850944,40.867591
10437,42742263,crossing,-73.850885,40.869407
10438,42742273,crossing,-73.850829,40.871151
10439,42739441,crossing,-73.85079,40.872397
10440,42742285,crossing,-73.87363,40.876436
10441,42742280,crossing,-73.874448,40.876787
10442,42742296,crossing,-73.87292,40.876027
10443,42742294,crossing,-73.873692,40.876352
10454,42742363,crossing,-73.823438,40.829674
10455,42742359,crossing,-73.824703,40.829053
10456,42719997,crossing,-73.891741,40.851666
10457,42742370,crossing,-73.891313,40.851514
10458,42742369,crossing,-73.890499,40.851224
10459,42742368,crossing,-73.889332,40.850832
10460,2827547780,crossing,-73.9118061,40.8264476
10461,42730080,crossing,-73.9099066,40.8258542
10462,42742392,crossing,-73.919313,40.829702
10463,42731628,crossing,-73.918626,40.829108
10466,42742402,crossing,-73.916088,40.828067
10467,42742409,crossing,-73.915656,40.827898
10468,42742410,crossing,-73.915288,40.827763
10469,42742412,crossing,-73.91476,40.827556
10470,42742419,crossing,-73.898888,40.823214
10474,42742441,crossing,-73.913001,40.833409
10476,42742448,crossing,-73.911285,40.832829
10477,42742513,crossing,-73.9204692,40.8371376
10478,42734199,crossing,-73.91948,40.836796
10479,42733751,crossing,-73.918412,40.83644
10480,42719430,crossing,-73.917433,40.836106
10481,2408379357,crossing,-73.9166637,40.8358494
10482,42742527,crossing,-73.853017,40.874879
10483,42742529,crossing,-73.852621,40.875602
10484,42742535,crossing,-73.852265,40.876245
10485,42742543,crossing,-73.8919084,40.8624064
10486,42742547,crossing,-73.8916331,40.8626844
10487,5393365631,crossing,-73.8916189,40.8629421
10488,42742561,crossing,-73.892233,40.862885
10489,42742569,crossing,-73.8342373,40.8474107
